id,first_name,last_name,phone,preferred_job,availability,location,experience_years,last_contact,text_opt_in,application_status
be801bd6-aeaf-4e16-882c-cfa7c8eb9c57,Audrey,Walton,+1-327-655-1760x853,Restaurant,Morning,West Heathertown,2,2025-01-15,False,New
62c29082-e132-4b55-8d15-c2800291c150,Matthew,Mcdaniel,+1-961-755-3796,Healthcare,Night,New Laurenton,3,2025-01-11,False,New
140aee9b-0f52-44f2-b54d-52bd704ac2c6,Nicole,Gonzalez,001-848-726-7484x278,Restaurant,Night,Jonathanfort,1,2025-01-19,True,Hired
a396f0e8-8a84-4dc9-8aa0-96143e9004e6,Alicia,Becker,(930)942-9127x30304,Restaurant,Morning,New Lauren,0,2025-01-15,True,Hired
734f2c97-f2fc-4b09-84be-dde2fd7bf16f,Scott,Jones,919-244-1215,Retail,Evening,Jillstad,3,2025-01-01,False,New
d4261dc5-a334-4274-8e14-fa3446c80cf1,Nicole,Parker,602.320.2560,Restaurant,Night,Natashaburgh,2,2025-01-15,True,Hired
d1cb7d2f-0663-4609-874e-fc706a3dc478,Susan,Phillips,482-690-2415,Warehouse,Evening,Lake Alejandrofurt,4,2025-01-26,True,Interview
365afdf5-c7ba-4451-82b6-09a4fe514243,Clifford,Sandoval,+1-847-396-1810x3767,Warehouse,Night,South Matthewhaven,4,2025-01-10,False,Contacted
fbb44291-f0ab-435d-a335-96f6e2530409,Troy,Williams,(276)805-3783x60654,Retail,Evening,Brianport,3,2025-01-06,True,Hired
2237b207-c4e2-4588-a1cd-fa89b0700047,Michael,Fletcher,735-290-1911x07363,Retail,Evening,West Juan,2,2025-01-12,False,Interview
8f04baf0-c421-465a-81be-05ca255cdce6,Anne,Abbott,+1-795-618-6340x1441,Hospitality,Weekends,Lake Sharon,0,2025-01-14,False,Contacted
0fcd5a67-1b3b-46af-92ca-ca93a8ef30aa,Angel,Thomas,422.663.4342x210,Healthcare,Weekends,New Richardtown,1,2025-01-27,True,Interview
14089de1-9bf6-47fb-b5e7-15267e495022,Sarah,Brewer,956.525.7522,Healthcare,Weekends,East Veronicatown,2,2025-01-19,True,Interview
a9cb9d66-c173-44d5-ad31-602c1247db7f,Steven,Knight,001-766-524-5943x129,Retail,Flexible,Alvarezstad,5,2025-01-12,True,Hired
f28ea350-e165-4ba6-b23e-c6397ac10a1b,Dwayne,Castro,470-344-9750x18458,Hospitality,Weekends,Lake Patrick,4,2025-01-04,False,Contacted
be27c328-25a5-4f44-9052-4e10e2f0b996,Andrew,Johnson,931.936.0591,Hospitality,Weekends,South Andrewfurt,3,2025-01-05,True,Contacted
b8668728-5284-426f-b09e-6ee59069be22,Hannah,Long,(371)385-1994x576,Retail,Weekends,Doyleside,5,2025-01-23,True,Interview
b10a2444-cceb-4050-bd0e-65b62499544b,Kevin,Williams,(582)376-4323x896,Retail,Evening,Michaelville,2,2025-01-08,False,Contacted
2e1a592b-f940-4562-acdd-ba0ffa2d3be3,Trevor,Shah,001-592-361-6254,Healthcare,Weekends,Port Luis,4,2025-01-03,False,Contacted
52c23950-e49b-49b6-8895-4b1d7110c6b8,Cindy,Powell,467.513.6859,Retail,Flexible,Escobarstad,5,2025-01-08,False,Contacted
c98406a4-1e45-4407-80c4-f7aaf3f59882,Megan,Mathis,001-704-378-8823,Restaurant,Morning,New Jessica,0,2025-01-09,False,Contacted
2d2b4b5e-8ff3-41d6-bd55-e92eb38205f0,Daniel,Copeland,(966)984-3144x98627,Hospitality,Morning,Daleville,3,2025-01-18,True,New
e48f439d-d9e3-473f-ac17-272b55dc2f20,Ashley,Cummings,001-657-941-0218x8238,Warehouse,Morning,Jenniferton,2,2025-01-29,True,Contacted
d4ecfad0-1d9f-43fb-aff8-7ee6b4efc069,Tiffany,Newman,(952)692-4250,Restaurant,Morning,Johnhaven,1,2025-01-09,True,Interview
050d2b9e-a957-4d1b-8b44-e35e8246fb80,Matthew,Johnson,+1-335-245-9333x5164,Warehouse,Night,South Brandon,4,2025-01-22,False,Hired
4dc7255d-d6d3-4c9f-a5f3-82a0fe95c35d,Deborah,Miranda,582-651-8697,Hospitality,Flexible,Crystalfurt,0,2025-01-11,False,Interview
b9104826-1e18-48d4-a449-655be8cecec0,Adam,Ford,659-651-1942,Healthcare,Evening,Jacksonfort,1,2025-01-08,False,New
b819dcc4-80f4-4166-a353-5fcdfcbd1148,Laurie,Long,569-985-1716x5681,Healthcare,Night,Kevinport,0,2025-01-04,False,Interview
2c0dcb60-d316-4c0b-b692-50e85bcdc5c9,Brad,Baxter,001-688-504-4304x030,Retail,Morning,Jacobville,1,2025-01-25,False,Hired
3b438320-ee92-4bf9-b147-d55a3add8bef,Maria,Jimenez,(990)793-6615,Hospitality,Night,North Darren,5,2025-01-26,False,Interview
7829ab97-bbab-4fe3-82e6-86ed258cd01e,Zachary,Dixon,+1-218-537-3411,Hospitality,Flexible,Lake Timothy,2,2025-01-26,True,Interview
f47d5efc-247c-4da1-ba16-165823899181,Samuel,Garcia,271.926.1649x3695,Hospitality,Weekends,North Alexander,0,2025-01-27,False,Hired
5e79d0c9-210c-4973-bff3-71529d52ec0c,Cynthia,Reed,780-583-7943,Retail,Evening,New Theresamouth,5,2025-01-05,True,New
e33183a0-49a2-4c6b-9ec6-5bb4b6c65e1f,Stacy,Hernandez,246-303-0995x00954,Healthcare,Weekends,Stephensville,2,2025-01-04,False,Hired
6ab331de-270c-4807-b12e-f9ce6af6d0f7,Tracy,Mercado,(940)547-9598x37504,Healthcare,Evening,Clarkside,5,2025-01-02,True,Hired
696e427b-9b97-4409-88fb-711444eb8e55,Christopher,Mcdonald,708-508-3124,Restaurant,Evening,Camposfurt,3,2025-01-24,False,New
1e502342-5cb7-4602-a9ef-59dc884dfe50,William,Cunningham,001-870-243-0298,Warehouse,Evening,Lake Gabrielaberg,4,2025-01-06,True,Contacted
cfeb0446-37dd-4358-b17f-467c9dfcbe8a,Mark,Mann,765.869.3008,Restaurant,Flexible,Port Samantha,2,2025-01-06,False,Interview
f29ae051-d2e1-464b-b811-e963dba7eaab,Jennifer,Taylor,001-513-699-2716,Healthcare,Flexible,East Rogerchester,0,2025-01-16,True,Hired
c6a89d41-f9a0-4589-b658-f381ba077377,Danielle,West,001-521-513-2924x7263,Hospitality,Night,East Michaelhaven,5,2025-01-16,True,Hired
7e95cdda-a80c-4081-97e8-f7d7a11e35c6,Jason,Carter,266.979.8750x03361,Restaurant,Morning,Klineview,4,2025-01-08,True,Interview
53155406-1947-4cf0-8cc9-208ed5e0e084,Megan,Mckee,849.370.4252,Warehouse,Weekends,East Annhaven,2,2025-01-12,False,Contacted
41ec7b01-aac2-4973-8c54-8ddd105ab404,Sharon,Moore,+1-436-737-6765x90027,Restaurant,Weekends,Curtismouth,1,2025-01-10,False,Hired
5966fc16-9ef1-43b3-8d8a-f212915f3ee9,Lee,Simon,+1-224-788-9278x8718,Hospitality,Flexible,West Janet,3,2025-01-24,True,New
f0f5835d-a608-400d-bbc0-f3d02dab8f87,Justin,Weeks,926-842-6863x001,Healthcare,Morning,Blakebury,1,2025-01-09,True,New
fc3a8286-507d-4620-90d0-cbe9c7d4192d,Katherine,Gonzalez,001-733-439-1327x70198,Restaurant,Night,East Kaylatown,4,2025-01-06,False,Hired
404c69db-8164-45fc-a840-8eb5e690d4a8,Kimberly,Ewing,993-408-3725,Warehouse,Weekends,Jacobborough,3,2025-01-28,True,Contacted
16ce8c4c-fcf4-4e00-96b4-325e4f44de1d,Jeremy,Turner,296-209-2036x06158,Restaurant,Flexible,Elizabethbury,0,2025-01-05,False,Contacted
60c182b5-74bd-4f67-800e-86e83b011cea,Kristin,Wilson,4258161608,Healthcare,Flexible,Gregoryview,5,2025-01-26,False,Contacted
214e5764-ca0a-4c99-ab13-ca9358bc85c7,Kendra,Salinas,001-211-479-0174x35170,Warehouse,Flexible,Elizabethfurt,5,2025-01-03,False,Contacted
827d5367-04ae-4357-98ea-38b3f59dcfd3,Jennifer,Jones,(330)853-2461,Hospitality,Weekends,Richardport,1,2025-01-12,True,Interview
d566c06d-abde-4bbf-9b08-b10deb50cf8b,Rodney,Mathews,7664759918,Hospitality,Evening,Fernandezville,2,2025-01-08,True,Interview
77ab880b-75f8-40d3-9851-d103dc2eb179,Anthony,Glenn,001-498-580-5226,Hospitality,Night,Bryanview,3,2024-12-31,True,Contacted
0246b99a-7693-4da7-9d9a-1b1736bc59ad,Lisa,Johnson,395.695.2417,Healthcare,Morning,Robertview,4,2025-01-27,True,New
3c5e483c-c1da-45da-93c2-9f533f616185,Jared,Kent,001-842-238-2140,Restaurant,Flexible,South Jessica,4,2025-01-17,False,Hired
b0edb426-79aa-474c-a609-f68c82991fcb,Jordan,Scott,515.499.3460x45064,Healthcare,Flexible,Grayland,5,2025-01-14,True,New
85d9417b-9f09-43fe-bdd3-4fe4b2f55ce2,Robert,Francis,001-298-960-6398,Warehouse,Morning,Lake Arielton,2,2025-01-04,False,Contacted
273398eb-72cb-4a95-9262-abae66255cff,Yesenia,Reynolds,460.258.9035,Restaurant,Flexible,Jenniferport,1,2025-01-23,True,New
dd87c278-8bcf-4dbc-9a00-29441e606ad5,Donald,Hudson,608-488-4233,Hospitality,Night,Port Erinland,0,2025-01-13,True,Interview
9983de5a-bd57-4896-bd45-14a7588f1a06,Brian,Wilson,443-724-5025x7238,Hospitality,Evening,Autumnland,5,2025-01-27,True,New
5167e4d3-1c46-4799-90dd-e605e78ddf4f,Aaron,Campos,(340)990-1922x706,Warehouse,Evening,Elizabethbury,0,2025-01-05,False,Hired
12a5b9c2-b848-4d68-acd7-56b1f9b242ba,Noah,Clark,+1-345-293-2285,Healthcare,Flexible,West Barbaramouth,3,2025-01-16,False,Interview
b3b2bdce-73fc-42d7-b6d6-2f9c8bd5b2f5,Jennifer,Sosa,7458798946,Retail,Weekends,Lake Dianashire,3,2025-01-20,False,Interview
b76d1fdd-5cd3-427f-ac63-f5d44d2c8c43,Andrea,Lewis,(399)539-5655x770,Healthcare,Evening,New Stephanie,1,2025-01-25,True,Contacted
8222c737-09eb-4407-b591-61f852b4c3e7,Sara,Daniel,+1-284-248-4108x406,Hospitality,Night,North Louisborough,3,2025-01-11,True,Contacted
d6c30a3d-a192-40bb-aac9-aa45dcf30f1a,Calvin,Lopez,739-674-8570x994,Healthcare,Evening,Jordanberg,1,2025-01-02,False,Hired
cca4fc35-18d6-436d-9597-a191b5e80dbb,Nathan,Rodriguez,001-919-299-7216,Restaurant,Weekends,Sarahhaven,5,2025-01-28,False,Contacted
f806628f-f96a-4f9a-ab82-1ac409c6873e,Jamie,Torres,001-468-798-5653,Restaurant,Flexible,Georgeview,4,2025-01-06,False,Hired
1eee969d-1e22-4759-a24a-ad71f604afb4,Randall,Bryant,867.907.0739,Healthcare,Flexible,Adamston,2,2025-01-22,False,Hired
5bc5c931-941b-43ff-bc78-3335ef2682fb,Linda,Harris,(641)658-0173x2046,Restaurant,Night,Port Cynthiaport,4,2025-01-11,False,New
dc45190a-c90d-46b3-866b-17b6f1ee31a4,Troy,Norton,(327)678-0264,Warehouse,Night,Port Angela,3,2025-01-14,True,Hired
8f10683e-7278-49e6-8cec-f41eea7b6bd0,Christopher,Stanley,(547)279-3443x3957,Healthcare,Morning,Margarettown,4,2025-01-06,True,Interview
23e3bddc-0daf-48b1-8f83-0c701e33ef97,David,Shea,+1-679-725-8653,Warehouse,Night,Port Melinda,1,2025-01-04,False,Hired
79a58262-f0c5-4466-9bad-a4af23a52fe3,Rachel,Cooper,547-293-3671,Retail,Night,Audreymouth,0,2025-01-12,False,Hired
4877707c-1c02-40c4-9413-889fa11d3695,Karen,Stevens,001-810-926-2296x26825,Restaurant,Weekends,Perezbury,4,2025-01-16,False,New
4c742f0f-cd02-4155-b747-b6ca72891e07,Eddie,Ponce,(675)435-4532x5530,Restaurant,Morning,New Hannahfort,4,2025-01-17,True,Interview
45279ce1-5a19-4526-a910-af0821dc0c40,Jacob,Scott,(517)911-5531x9736,Restaurant,Morning,Debraside,3,2025-01-16,True,New
11440370-8ffb-4ffe-8687-43622e84e438,Jennifer,Miller,001-824-386-4800,Retail,Evening,Norrishaven,2,2025-01-07,True,Interview
62188060-61ad-4afd-86ba-cb8da6da7ade,Sandy,Morgan,2786841466,Warehouse,Morning,Gonzaleschester,3,2025-01-14,True,New
02fd27a4-7d6b-4456-963e-e05ff094abe7,Angelica,Robinson,6603830055,Hospitality,Morning,North Justinshire,1,2025-01-08,False,Interview
af64d61d-34e9-41f7-a0f6-6b49ec30bff5,Linda,Crawford,8938261094,Restaurant,Evening,Troychester,2,2025-01-18,False,Hired
18b91fd5-1b6b-4d74-b004-4672afbf1d1d,Shawn,Foster,(833)256-5173x73825,Healthcare,Weekends,Stanleystad,1,2025-01-27,False,New
d9af34fd-a1df-484c-9b04-620cab599194,Stacy,Valdez,(851)201-8737,Retail,Morning,Popeview,0,2025-01-29,True,Contacted
a2142471-4508-491a-afe8-da8e60ecba5c,Brenda,Payne,001-491-218-2527x2559,Restaurant,Evening,East Stephanie,3,2025-01-05,True,Hired
f53c3853-f909-4361-bd93-5e7a3b2c255a,Jeanne,Williams,001-558-840-7309x7161,Hospitality,Night,Reevesborough,0,2025-01-14,True,Contacted
b347e251-24f2-4a89-a225-8924027238ec,Dawn,Gamble,(255)405-5219x9298,Restaurant,Evening,Port Jessicaside,2,2025-01-10,True,New
99c7894d-3bc3-428c-af97-44d01cb1d8d5,John,Montgomery,6553445194,Warehouse,Night,Stevenstad,4,2025-01-01,True,New
7d2e41a9-48b0-4958-8541-4762293f9539,Chad,Allen,+1-295-742-8104,Hospitality,Evening,Port Karen,4,2025-01-06,True,Contacted
9930b807-3732-4581-bfee-50cf0ca140f1,Timothy,Thompson,979.325.6442x776,Warehouse,Evening,South Zachary,0,2025-01-25,True,New
6a0a6a37-7983-459b-87d0-2c461df505ff,Walter,Ward,(432)917-4218,Restaurant,Night,West Ashleyburgh,3,2025-01-26,True,Interview
7d8f8b16-f569-4849-bfd7-9d55b1d14604,Virginia,Hernandez,540.593.7418x479,Retail,Flexible,Jessicastad,1,2025-01-09,False,Contacted
15cf15b7-0112-4f96-8602-0b7e7aacaee1,Brittney,Sullivan,(729)208-2145,Restaurant,Night,South Emilyburgh,3,2025-01-12,True,Hired
bf6ab909-9e9a-4c68-8ec6-4b8b15c5484a,Susan,Vincent,(278)605-4169x42219,Restaurant,Evening,Port Maryfort,1,2025-01-19,True,Interview
7e1dc779-d208-4dd8-b201-0ee879efff8e,Brian,Cochran,+1-679-267-0974x26519,Restaurant,Morning,Brittanyville,1,2025-01-29,False,Interview
dc2ed3bc-00aa-4903-bc08-04af18d3a412,Sara,Cochran,561.729.9434x965,Warehouse,Night,Bradyton,5,2025-01-09,False,Hired
c535ab88-f1fd-4f19-9667-1925e8a589a2,Manuel,Taylor,001-702-744-6310x73930,Restaurant,Morning,Reillybury,3,2025-01-04,True,New
5ad5567b-bb2b-4ebd-9b4c-88172683d5be,Jesse,Long,(439)401-0473x635,Hospitality,Night,North Marialand,5,2025-01-12,True,Hired
1417804f-1c83-4c05-8a17-e898f2f0e28b,Andrea,Carney,(645)643-4503,Healthcare,Weekends,West Latasha,1,2025-01-01,True,New
63110bde-127c-48e3-b69d-bde85a3ac850,Jason,Miller,001-378-936-9847x665,Retail,Evening,New Rachelbury,0,2025-01-24,False,Hired
52e38ba5-593e-454e-a170-ef1f5e5c5e6f,Donald,Rivera,(341)200-6053x84728,Retail,Weekends,Leeberg,1,2025-01-21,False,Contacted
955505cf-deb7-406c-8e3b-a4fa21160dc2,Ronald,Wright,+1-944-955-2511x49415,Healthcare,Weekends,Port Jennifer,1,2025-01-01,True,Hired
ae911081-12f6-4f6d-a266-ba0f2508bda2,Ann,Brennan,650.228.7692,Retail,Morning,New Cheryl,3,2025-01-28,True,Hired
dc2da02e-4f71-4445-a309-51dc17a1c4cb,Ricardo,Mcdaniel,677-871-9004x26562,Warehouse,Morning,New Tylerfort,5,2025-01-25,False,Hired
696c07bb-dbd7-4cad-bb8d-be6cf114ab0f,Kerri,Bradshaw,7517174239,Warehouse,Flexible,West Lance,1,2025-01-12,True,New
a0a7050a-4b24-4198-8af0-1cc2138326de,Courtney,Day,771-742-5484x17541,Hospitality,Evening,Zacharymouth,5,2025-01-22,True,Interview
bc4ff190-f888-4ff1-a5cd-eec4c4b06be9,Sean,Little,(572)667-8435x79404,Warehouse,Morning,Port Katelyn,4,2025-01-16,False,New
f9d33591-c043-4b7b-a93f-37417fa367c0,Stephanie,Burke,833.575.3783x256,Retail,Morning,Shelbyville,5,2025-01-11,False,Contacted
f137c964-2c40-42c6-bc29-1ff0e610ba6a,Franklin,Aguilar,001-954-421-1407,Retail,Morning,Roseburgh,0,2025-01-03,True,New
dbf5f90d-fab9-40ac-b501-e6bea930852e,Kayla,Lee,379.487.7212x750,Warehouse,Evening,Bryanmouth,3,2025-01-13,False,Contacted
84466e50-26d9-4fa1-a5f2-d81ef3ee789a,Emily,Kennedy,717.632.5927x96334,Healthcare,Weekends,Kathrynton,5,2025-01-18,True,Hired
914de756-0982-4d01-88d8-077716205954,Lisa,Reed,+1-654-568-8689x93293,Hospitality,Morning,Browntown,2,2025-01-13,False,New
1494d5b7-ca41-4ea8-b5ad-6e24751634f1,Angela,Brown,426.438.8660,Hospitality,Flexible,Geraldfurt,3,2024-12-31,False,New
95035d82-d432-49a2-95b6-e2073c2bf783,Andrew,Pratt,563-448-2809x05356,Retail,Evening,East Justin,0,2025-01-08,True,Contacted
eb4f270f-f213-47f4-97ca-70f42dedd473,James,Rodgers,+1-859-471-4773,Retail,Weekends,Clarkside,5,2025-01-23,False,New
449892ea-3010-439b-80c6-d1479da586da,Timothy,Sandoval,001-558-328-3092x41471,Hospitality,Weekends,Sandraland,5,2025-01-04,True,New
da19995a-c06d-41af-9514-7a6c51a06fa1,Danielle,Walker,+1-559-818-3037x155,Restaurant,Flexible,East Deborah,5,2025-01-13,True,New
4a0c0634-b324-4937-bb8e-23621885c66a,Roy,Rodriguez,001-282-653-6521,Hospitality,Evening,North Michael,5,2025-01-22,True,New
9d6d5f99-7f95-460b-b244-45cdd0cab623,Tim,Hill,933.225.8364x6633,Retail,Night,Williamsberg,0,2025-01-14,False,Interview
c1a3ce5d-916a-4456-847b-552ff2a8af0d,Tammy,Kelley,694-742-4233x5720,Healthcare,Evening,Milesmouth,3,2025-01-19,True,New
820ae93d-7a94-4f40-b9d5-550aff5f61ab,Ronald,Morris,(958)349-1410x1086,Warehouse,Night,Catherineland,1,2025-01-27,True,Hired
3290c5a8-1911-4d7b-9d57-7dd379a7ba27,Tammy,Davis,300.385.7132,Restaurant,Weekends,North Brenda,3,2025-01-09,False,New
879af84d-d28c-40db-92f7-be1d03fcc38a,Chad,Stuart,+1-977-530-2702x56751,Restaurant,Night,Port Jenniferhaven,3,2025-01-17,True,Hired
318551f4-a1f2-48a9-b46b-b5c294ad26f4,John,Arnold,(621)664-7366x7578,Healthcare,Night,Jimmystad,4,2025-01-25,True,Hired
84330097-6462-41ad-a649-7e2a17110d02,Colleen,Smith,619.704.7630x861,Warehouse,Evening,Rachelchester,5,2025-01-09,True,Contacted
0c08e6ff-8354-49a9-b463-f0b051689653,Tina,Coleman,001-828-952-2913x1872,Hospitality,Night,Smithchester,4,2025-01-26,False,Contacted
11272557-b376-4673-a306-518acb05e691,Joseph,Hall,8789335417,Warehouse,Evening,West Melissa,4,2025-01-18,True,Hired
4e83eb61-7e47-4e2d-a84e-1f03f4506eca,Steven,Munoz,652.525.0135,Retail,Flexible,Rushville,5,2024-12-31,False,Hired
813a106d-bd90-4357-8edf-eacdf140e879,Gerald,Hayes,(313)907-6284x164,Healthcare,Flexible,Port Jeffrey,1,2025-01-05,False,Hired
b0b03283-546b-4c4f-9f55-1d11c6ad275a,Jill,Pace,3152305569,Hospitality,Evening,South Eddie,2,2025-01-16,False,New
b5c57eff-a1b2-4e80-b24c-d2bf6825a341,Jessica,West,(616)304-5131x845,Healthcare,Flexible,Howellmouth,2,2024-12-31,True,Contacted
eb20b2dc-b6e4-4aaf-99d1-262968ad5bcc,Nicholas,Taylor,(975)981-3598x2148,Retail,Weekends,North Samanthaland,5,2025-01-06,True,Hired
b5a3be7b-2f2b-4e36-a371-96d722291617,Deanna,Benitez,968-313-1853,Warehouse,Evening,Cooleymouth,3,2025-01-20,True,Interview
cf217d31-948c-41a6-b205-797a992ca12b,Tiffany,Duran,(717)507-9763,Retail,Morning,Millerview,4,2025-01-28,True,Interview
1d723ff2-0de7-4e00-88a1-0fac8fa9cc0f,Ray,Moore,001-863-671-7667x31659,Warehouse,Weekends,East Eugene,2,2025-01-15,True,Hired
567219c4-9366-468e-aa12-7a3737d247c5,Yesenia,Farmer,(696)535-3018x651,Healthcare,Night,East Bethton,0,2025-01-21,False,New
f01f8c4d-fd46-4857-82c5-90b91c540cf4,Angela,Adams,+1-479-307-8997x38630,Restaurant,Morning,East Tiffanyville,3,2025-01-01,False,Contacted
2b2d5c66-79d6-4549-9c9d-40b2c00f662a,Kerri,Campbell,+1-230-472-4700x837,Healthcare,Flexible,Johnstonfort,1,2025-01-13,True,Hired
d98480cf-3e4d-4b7d-970b-46b77b5ab1f3,Anthony,Horne,+1-228-296-7209x35030,Retail,Evening,South Thomasview,2,2025-01-11,True,New
03e5e9c6-aa08-492b-9ac0-5fd0a8e5a07d,Trevor,Nash,927.915.4030x3247,Restaurant,Weekends,Cherylmouth,2,2025-01-11,True,Interview
b780a330-27b9-4226-8905-46fb992e7bdf,Michelle,Lopez,(993)511-2823,Restaurant,Flexible,Port Justin,4,2025-01-05,False,Contacted
2175ef6e-d7d4-4d48-baf0-550cc40b97a5,Johnny,Hardy,(500)456-5380x25595,Warehouse,Morning,Aguilarstad,1,2024-12-31,True,Interview
d44f9080-c091-48f2-a85c-3f22893e6160,Carlos,Spencer,001-404-564-0721x86113,Retail,Weekends,Sarahchester,0,2025-01-08,True,Interview
ff52fbae-4ad4-4495-beb4-9f5844043da6,Jason,Brown,649-868-3009,Retail,Night,North Theresaville,5,2025-01-06,True,Interview
d3cd4e3c-ceb0-409e-9eeb-4feaa6247127,Stephanie,Sanders,001-842-470-7699x41702,Hospitality,Morning,Port Susan,4,2025-01-03,False,Contacted
98f88f47-98f7-452f-81ab-32dd4dc95133,Jessica,Sutton,352.778.5360,Restaurant,Evening,Haneyton,4,2025-01-29,True,Hired
103e5a88-f3ad-4101-a6b7-945a2f757653,Jennifer,Mitchell,(366)221-0175x06322,Warehouse,Morning,East Andrea,2,2025-01-16,False,Hired
f97ba835-e111-4f2f-b9d3-42d5ba178afe,Donna,Butler,001-714-656-3981x7656,Healthcare,Flexible,Michaelfurt,5,2025-01-12,True,Contacted
e344da89-8736-4443-9983-d406c73d4926,Caitlin,Whitaker,288-516-5178,Restaurant,Night,Austintown,0,2025-01-27,True,Contacted
b6d727ba-6954-4d47-b522-c9382c96980d,Henry,Shaffer,+1-556-546-0648,Retail,Weekends,West Robertstad,0,2025-01-09,True,New
97746f30-c5dd-43ef-b729-59fa58269ce8,Zachary,Barnes,782-626-4236,Healthcare,Weekends,Connerton,2,2025-01-03,False,Interview
a8401c36-7f0a-4605-9dd1-db407176db7b,Marie,Taylor,+1-871-512-5443x594,Restaurant,Evening,New Janetborough,1,2025-01-09,False,New
46bfd1e8-7f31-4b4d-8cb3-79daba2edade,Christine,Smith,657.273.2279x037,Healthcare,Flexible,Kimberlystad,4,2025-01-25,True,New
e04163cd-2ccb-4f29-a4e2-6384bacba006,Michael,Lyons,001-519-473-4231x16174,Restaurant,Weekends,Port Melissa,0,2025-01-28,True,New
84cf8bd1-39c3-4d25-928a-27ec2581be30,Raymond,Price,249.422.8035x320,Restaurant,Morning,New Andrewburgh,3,2025-01-10,False,Hired
19aa2a0d-75b4-457c-8e94-bce573331fc6,Jason,Glenn,979.424.4466x099,Healthcare,Evening,Port Catherine,4,2025-01-20,False,Interview
a8d5e68a-fb96-402b-bdbf-c9cca4a279e6,Rhonda,Roberts,456-568-8341,Healthcare,Evening,Port Audrey,4,2025-01-25,True,New
aac2579b-d236-401b-9cb0-e5e2bc399c5c,Cynthia,Hudson,(339)324-3177,Hospitality,Weekends,North Jessicaville,4,2025-01-23,True,Contacted
af08422b-0a59-465b-acc0-eda7fa49357b,Jeremiah,Compton,+1-760-794-7510,Retail,Evening,Sawyerton,1,2025-01-20,True,Contacted
f1b19cdb-8ed7-41e4-9a76-719848d9d9a9,Roger,White,6388032932,Warehouse,Morning,North Kennethchester,0,2025-01-05,False,Contacted
df37c6e8-7109-448a-a6e4-6ad9f5879996,Joshua,Price,6134527853,Healthcare,Night,Ramirezstad,1,2025-01-22,True,Interview
652d05f8-cca2-4a2d-b784-e30824f5aac1,David,Mack,+1-916-513-9599,Hospitality,Flexible,East Jon,1,2025-01-11,True,New
46a1463c-b15d-4d84-aff1-b0cd0871e172,Cole,Smith,933-449-6511x2024,Retail,Night,Marqueztown,2,2024-12-31,True,Hired
441eba2b-1e1a-42b2-87bd-50c86f010ab4,Michael,Martin,945.498.4688,Warehouse,Morning,Coreychester,1,2025-01-02,True,Hired
8942eb28-fa40-450e-96d2-a46328a6b3f3,Sarah,Kelley,714-334-9202x82492,Restaurant,Morning,Brendanfurt,5,2025-01-23,False,New
6fc4a5a3-12b0-4fe2-8cc0-e1478ac1cffe,Ashlee,Kane,(616)697-0630,Healthcare,Night,Lake Mary,2,2025-01-05,True,Interview
e0924149-8395-446c-aa0e-41f230884b2f,Daniel,Mcdowell,(502)741-3177,Hospitality,Night,Rodriguezburgh,5,2025-01-21,True,New
462a7ce3-d723-461f-9638-d834afd6f0e9,Catherine,Holmes,(547)260-2984x2330,Hospitality,Flexible,Williamsfort,0,2025-01-24,False,New
2b5fb215-e575-488d-b82b-9ef8b983d0cd,Dwayne,Brooks,478.314.3890x91392,Healthcare,Night,New Aprilmouth,4,2025-01-21,True,Contacted
72d2981b-1e47-4f7d-b73c-d48d32dd9c4f,Madison,Mccullough,309.502.1319x15435,Restaurant,Night,Smithtown,3,2025-01-27,False,Interview
6fabd84e-73ce-408c-81c7-da441c39cdef,Emily,Brown,001-526-322-8625x8894,Healthcare,Flexible,New Charlestown,2,2025-01-29,False,Interview
a51ca800-9d80-43e3-b3ca-5cb1bfb28bef,Kevin,Ruiz,(871)250-8971x2430,Retail,Evening,New Carl,4,2025-01-23,True,Contacted
cffc4631-06a5-43b4-b639-15cd3cc61eba,Michelle,Brooks,866.774.5314x806,Hospitality,Night,West Shawn,5,2025-01-17,False,New
a764f745-bc43-4f2e-85d7-1fb965729229,Brandon,Potts,866.661.2656,Restaurant,Evening,East Curtis,1,2025-01-23,False,Hired
be5fdbc3-316e-4e9d-ad45-bec91b643ec0,Julie,Kaufman,001-540-854-6892x578,Retail,Night,Meltonhaven,5,2025-01-13,False,Interview
d70ed241-ac50-4171-a6d7-52b6c14d1933,Bonnie,Campbell,+1-960-364-1166,Retail,Flexible,Pricebury,4,2025-01-26,True,Contacted
47103a03-997e-4296-abc4-0318340f74c2,Rebecca,Raymond,+1-348-657-0234x113,Hospitality,Evening,Sarahhaven,1,2025-01-24,False,Hired
31f886e8-23fa-4233-ac69-c1919d7ecbe9,Laura,French,(230)391-6694x72761,Warehouse,Evening,Port Shelleyville,2,2025-01-05,False,Hired
a809fec5-d622-4d38-a956-7a3d44e670c2,William,Dunlap,720-936-7717,Healthcare,Night,East Mitchell,2,2025-01-14,False,Contacted
08b0481d-a14d-4e07-bde9-03004349cde5,Kenneth,Meyer,+1-617-207-4786x226,Restaurant,Morning,Millerborough,3,2025-01-21,True,New
4c33e7de-1ea6-49bc-a036-9822c82fdd7b,Jessica,Parsons,(338)308-7130x4084,Healthcare,Evening,Ryanfort,0,2025-01-06,True,Hired
